DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y15,PL,2007,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y15,PL,2008,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y15,PL,2009,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y15,PL,2010,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y15,PL,2011,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y15,PL,2012,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y15,PL,2013,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y15,PL,2014,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y15,PL,2015,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y15,PL,2016,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y15,PL,2017,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y15,PL,2018,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y15,PL,2019,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y15,PL,2020,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y15,PL,2021,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y15,PL,2022,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,1995,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,1996,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,1997,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,1998,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,1999,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2000,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2001,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2002,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2003,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2004,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2005,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2006,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2007,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2008,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2009,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2010,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2011,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2012,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2013,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2014,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2015,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2016,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2017,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2018,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2019,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2020,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2021,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y16,PL,2022,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,1995,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,1996,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,1997,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,1998,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,1999,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2000,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2001,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2002,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2003,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2004,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2005,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2006,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2007,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2008,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2009,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2010,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2011,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2012,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2013,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2014,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2015,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2016,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2017,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2018,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2019,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2020,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2021,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y17,PL,2022,0,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,1995,1733,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,1996,1416,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,1997,1336,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,1998,1250,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,1999,1738,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2000,1507,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2001,1243,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2002,1044,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2003,804,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2004,532,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2005,442,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2006,485,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2007,539,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2008,603,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2009,470,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2010,304,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2011,203,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2012,177,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2013,149,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2014,134,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2015,104,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2016,103,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2017,79,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2018,82,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2019,62,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2020,43,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2021,44,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y18,PL,2022,46,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,1995,4860,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,1996,4344,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,1997,3635,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,1998,3757,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,1999,5008,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2000,3930,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2001,3223,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2002,2812,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2003,2459,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2004,2027,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2005,1802,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2006,1640,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2007,1826,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2008,1777,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2009,1420,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2010,1016,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2011,887,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2012,734,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2013,567,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2014,485,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2015,421,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2016,386,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2017,341,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2018,295,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2019,245,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2020,202,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2021,158,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y19,PL,2022,132,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,1995,6863,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,1996,6343,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,1997,5597,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,1998,5718,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,1999,8890,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2000,7396,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2001,6012,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2002,5187,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2003,4925,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2004,4364,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2005,4295,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2006,4044,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2007,3872,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2008,3886,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2009,3153,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2010,2554,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2011,2116,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2012,1821,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2013,1487,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2014,1292,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2015,1132,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2016,1023,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2017,900,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2018,823,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2019,652,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2020,500,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2021,432,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y20,PL,2022,362,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,1995,22342,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,1996,21506,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,1997,20242,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,1998,18859,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,1999,16430,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2000,13319,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2001,11003,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2002,9088,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2003,8550,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2004,7738,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2005,7784,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2006,7638,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2007,7433,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2008,7067,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2009,6039,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2010,4845,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2011,4063,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2012,3812,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2013,3100,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2014,2866,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2015,2585,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2016,2113,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2017,1947,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2018,1686,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2019,1371,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2020,986,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2021,995,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y21,PL,2022,857,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,1995,23655,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,1996,23121,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,1997,22350,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,1998,21635,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,1999,20701,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2000,18397,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2001,15528,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2002,13751,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2003,12280,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2004,11026,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2005,11507,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2006,11626,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2007,11391,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2008,11068,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2009,9582,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2010,7934,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2011,6809,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2012,6386,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2013,5309,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2014,4923,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2015,4392,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2016,4256,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2017,3592,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2018,3240,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2019,2753,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2020,1930,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2021,2075,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y22,PL,2022,1730,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,1995,24692,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,1996,24604,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,1997,24290,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,1998,24091,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,1999,24208,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2000,22490,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2001,19067,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2002,17685,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2003,16895,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2004,14859,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2005,15112,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2006,15858,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2007,16603,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2008,16047,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2009,14258,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2010,11917,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2011,10320,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2012,9606,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2013,8032,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2014,7974,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2015,7327,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2016,6939,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2017,6228,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2018,5720,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2019,5006,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2020,3750,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2021,3965,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y23,PL,2022,3423,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y24,PL,1995,22235,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y24,PL,1996,22661,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y24,PL,1997,23133,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y24,PL,1998,24197,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y24,PL,1999,24851,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y24,PL,2000,24265,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y24,PL,2001,22073,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y24,PL,2002,20669,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y24,PL,2003,20415,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y24,PL,2004,19224,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y24,PL,2005,18869,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y24,PL,2006,19652,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y24,PL,2007,21334,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y24,PL,2008,21593,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y24,PL,2009,20132,
