DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2005,601028,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2006,602996,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2007,620653,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2008,612379,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2009,612220,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2010,602343,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2011,578642,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2012,539307,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2013,507144,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2014,485908,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2015,479065,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2016,466591,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2017,454515,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2018,447640,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2019,443831,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2020,446711,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2021,445956,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2022,460762,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,PL,2023,474222,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,1995,171116,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,1996,170035,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,1997,174932,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,1998,179540,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,1999,238536,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2000,257973,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2001,274355,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2002,280970,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2003,292975,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2004,303818,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2005,306434,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2006,307524,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2007,308741,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2008,316318,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2009,312072,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2010,312163,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2011,304615,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2012,292125,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2013,272522,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2014,255317,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2015,244165,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2016,240749,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2017,233844,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2018,227658,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2019,224290,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2020,222191,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2021,219700,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2022,223376,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,F,PL,2023,230326,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,1995,157596,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,1996,157876,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,1997,160898,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,1998,165447,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,1999,222539,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2000,242023,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2001,257357,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2002,262436,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2003,275009,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2004,282799,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2005,287496,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2006,289093,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2007,289673,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2008,299652,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2009,295702,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2010,299880,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2011,293727,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2012,282701,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2013,263265,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2014,248473,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2015,238958,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2016,235489,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2017,230181,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2018,224350,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2019,221084,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2020,219473,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2021,217163,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2022,219702,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,M,PL,2023,228027,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,1995,328712,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,1996,327911,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,1997,335830,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,1998,344987,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,1999,461075,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2000,499996,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2001,531712,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2002,543406,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2003,567984,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2004,586617,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2005,593930,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2006,596617,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2007,598414,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2008,615970,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2009,607774,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2010,612043,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2011,598342,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2012,574826,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2013,535787,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2014,503790,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2015,483123,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2016,476238,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2017,464025,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2018,452008,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2019,445374,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2020,441664,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2021,436863,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2022,443078,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,PL,2023,458353,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,1995,178843,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,1996,170230,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,1997,169182,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,1998,174034,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,1999,178631,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2000,237276,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2001,256698,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2002,273065,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2003,279612,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2004,291559,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2005,302382,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2006,305070,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2007,306167,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2008,307440,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2009,315015,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2010,309517,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2011,310917,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2012,303350,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2013,291021,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2014,271449,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2015,254313,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2016,243327,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2017,239960,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2018,233096,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2019,226959,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2020,223664,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2021,217604,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2022,218842,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,F,PL,2023,222682,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,1995,165036,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,1996,155464,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,1997,155723,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,1998,158790,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,1999,163283,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2000,217868,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2001,238983,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2002,254272,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2003,259356,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2004,271819,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2005,279414,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2006,284074,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2007,285639,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2008,286210,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2009,296161,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2010,296200,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2011,296801,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2012,290736,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2013,279832,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2014,260642,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2015,246258,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2016,236784,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2017,233526,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2018,228271,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2019,222557,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2020,219362,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2021,213741,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2022,215024,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,M,PL,2023,217826,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,1995,343879,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,1996,325694,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,1997,324905,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,1998,332824,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,1999,341914,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2000,455144,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2001,495681,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2002,527337,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2003,538968,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2004,563378,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2005,581796,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2006,589144,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2007,591806,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2008,593650,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2009,611176,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2010,605717,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2011,607718,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2012,594086,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2013,570853,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2014,532091,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2015,500571,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2016,480111,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2017,473486,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2018,461367,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2019,449516,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2020,443026,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2021,431345,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2022,433866,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,PL,2023,440508,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,1995,192645,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,1996,177851,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,1997,169328,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,1998,168237,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,1999,173112,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2000,173577,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2001,235955,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2002,255442,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2003,271683,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2004,278232,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2005,290132,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2006,300932,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2007,303568,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2008,304741,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2009,305920,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2010,313576,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2011,308182,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2012,309524,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2013,301968,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2014,289718,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2015,270247,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2016,253267,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2017,242465,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2018,239056,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2019,232350,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2020,226158,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2021,219080,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2022,216626,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,F,PL,2023,218034,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,1995,174801,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,1996,162558,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,1997,153144,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,1998,153495,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,1999,156575,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2000,157199,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2001,214978,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2002,235867,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2003,251054,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2004,256114,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2005,268358,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2006,275808,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2007,280296,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2008,282045,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2009,282669,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2010,297749,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2011,292811,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2012,293454,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2013,287561,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2014,276681,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2015,258045,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2016,243726,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2017,234612,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2018,231363,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2019,226258,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2020,220645,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2021,213151,bep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2022,211442,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,M,PL,2023,212924,ep
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,T,PL,1995,367446,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,T,PL,1996,340409,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,T,PL,1997,322472,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,T,PL,1998,321732,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,T,PL,1999,329687,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,T,PL,2000,330776,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,T,PL,2001,450933,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,T,PL,2002,491309,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,T,PL,2003,522737,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,T,PL,2004,534346,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y54,T,PL,2005,558490,
